year,quarter,name,sales
2020,3,답십리로72길,34286400
2020,4,답십리로72길,25787999
2020,1,답십리로75길,9663458
2020,2,답십리로75길,9718579
2020,3,답십리로75길,9323037
2020,4,답십리로75길,3901314
2020,1,당곡길,77609853
2020,2,당곡길,112062501
2020,3,당곡길,101665156
2020,4,당곡길,80203028
2020,1,당산로31길,509018163
2020,2,당산로31길,520464545
2020,3,당산로31길,515736270
2020,4,당산로31길,503707331
2020,1,당산로37길,476607744
2020,2,당산로37길,517402682
2020,3,당산로37길,569228728
2020,4,당산로37길,527995255
2020,1,당산로38길,73104965
2020,2,당산로38길,89979580
2020,3,당산로38길,89980851
2020,4,당산로38길,68510934
2020,1,당산로46길,152744738
2020,2,당산로46길,173224764
2020,3,당산로46길,188167177
2020,4,당산로46길,159439376
2020,1,당산역_1,4243987448
2020,2,당산역_1,4261538829
2020,3,당산역_1,4263937468
2020,4,당산역_1,4310537197
2020,1,당산역_2,222241534
2020,2,당산역_2,296908277
2020,3,당산역_2,266053590
2020,4,당산역_2,196720164
2020,1,대림골목시장,10324582
2020,2,대림골목시장,12131913
2020,3,대림골목시장,5557130
2020,1,대림로29길,163455045
2020,2,대림로29길,209262095
2020,3,대림로29길,226129468
2020,4,대림로29길,201566868
2020,1,대림로31길,1737194
2020,2,대림로31길,3059166
2020,3,대림로31길,4424630
2020,4,대림로31길,3020188
2020,1,대림로34길,32414681
2020,2,대림로34길,37290446
2020,3,대림로34길,43938391
2020,4,대림로34길,33173958
2020,1,대림로44길,3186501
2020,1,대림로7길,3123919
2020,2,대림로7길,6688867
2020,3,대림로7길,4064413
2020,4,대림로7길,1875702
2020,1,대림역_1,275469993
2020,2,대림역_1,350703511
2020,3,대림역_1,370325915
2020,4,대림역_1,283959458
2020,1,대림역_2,268626274
2020,2,대림역_2,295151785
2020,3,대림역_2,269699134
2020,4,대림역_2,231788858
2020,1,대방동2길,57734661
2020,2,대방동2길,55996761
2020,3,대방동2길,51409324
2020,4,대방동2길,48944405
2020,1,대사관로34길,76110629
2020,2,대사관로34길,65993491
2020,3,대사관로34길,72295840
2020,4,대사관로34길,46497032
2020,1,대학길,269270824
2020,2,대학길,286697393
2020,3,대학길,232707335
2020,4,대학길,186571197
2020,1,대흥로21길,26829829
2020,2,대흥로21길,27286403
2020,3,대흥로21길,27364232
2020,4,대흥로21길,24364377
2020,1,대흥로28길,10587115
2020,2,대흥로28길,12460636
2020,3,대흥로28길,11229574
2020,4,대흥로28길,10026118
2020,1,덕릉로40길,65056073
2020,2,덕릉로40길,64670696
2020,3,덕릉로40길,58157666
2020,4,덕릉로40길,39870826
2020,1,덕릉로41길,37642424
2020,2,덕릉로41길,52459887
2020,3,덕릉로41길,55302761
2020,4,덕릉로41길,23185260
2020,1,덕릉로60길,7825015
2020,2,덕릉로60길,8731669
2020,3,덕릉로60길,10665599
2020,4,덕릉로60길,7453720
2020,1,도곡로37길,410044721
2020,2,도곡로37길,409909768
2020,3,도곡로37길,384125581
2020,4,도곡로37길,264329416
2020,1,도당로13가길,37893525
2020,2,도당로13가길,27487769
2020,3,도당로13가길,21064748
2020,4,도당로13가길,8794245
2020,1,도당로19길,15804965
2020,2,도당로19길,18498343
2020,3,도당로19길,16752862
2020,4,도당로19길,11688627
2020,1,도당로29길,16080134
2020,2,도당로29길,38935435
2020,3,도당로29길,35383080
2020,4,도당로29길,27709808
2020,1,도림로112길,6000000
2020,2,도림로112길,6000000
2020,3,도림로112길,2000000
2020,1,도림로12길,22511318
2020,2,도림로12길,18874337
2020,3,도림로12길,21679343
2020,4,도림로12길,15700645
2020,1,도림로147길,5191497
2020,2,도림로147길,12158644
2020,3,도림로147길,10595733
2020,4,도림로147길,7006409
2020,1,도림로6길,32776694
2020,2,도림로6길,36927097
2020,3,도림로6길,38815148
2020,4,도림로6길,25443272
2020,1,도림천로21길,20368460
2020,2,도림천로21길,30369420
2020,3,도림천로21길,30758062
2020,4,도림천로21길,15010206
2020,1,도봉로109길,25496780
2020,2,도봉로109길,22688026
2020,3,도봉로109길,21069581
2020,4,도봉로109길,17438274
2020,1,도봉로114길,1240554511
2020,2,도봉로114길,1289798892
2020,3,도봉로114길,1101742730
2020,4,도봉로114길,835257907
2020,1,도봉로143길,38639841
2020,2,도봉로143길,35959394
2020,3,도봉로143길,32519061
2020,4,도봉로143길,25226790
2020,1,도봉로147길,32072216
2020,2,도봉로147길,44975596
2020,3,도봉로147길,31641790
2020,4,도봉로147길,19256095
2020,1,도봉로152가길,41133604
2020,2,도봉로152가길,50334928
2020,3,도봉로152가길,40458806
2020,4,도봉로152가길,60778813
2020,1,도봉로156길,6133739
2020,2,도봉로156길,7514766
2020,3,도봉로156길,5929378
2020,4,도봉로156길,4060760
2020,1,도봉로169나길,74428467
2020,2,도봉로169나길,84199869
2020,3,도봉로169나길,80198256
2020,4,도봉로169나길,95660874
2020,1,도봉로181길,55027611
2020,2,도봉로181길,70933687
2020,3,도봉로181길,59361823
2020,4,도봉로181길,39494738
2020,1,도봉로45길,91980120
2020,2,도봉로45길,112796172
2020,3,도봉로45길,83836788
2020,4,도봉로45길,66196101
2020,1,도봉로67길,129971224
2020,2,도봉로67길,139312897
2020,3,도봉로67길,161091269
2020,4,도봉로67길,118022589
2020,1,도봉로76길,86415579
2020,2,도봉로76길,102241943
2020,3,도봉로76길,112683510
2020,4,도봉로76길,80500686
2020,1,도봉로99길,24117468
2020,2,도봉로99길,36414133
2020,3,도봉로99길,34994266
2020,4,도봉로99길,19910423
2020,1,도봉산4길,84761485
2020,2,도봉산4길,120895203
2020,3,도봉산4길,181832928
2020,4,도봉산4길,136248613
2020,1,도봉산길,231050377
2020,2,도봉산길,358246303
2020,3,도봉산길,274228660
2020,4,도봉산길,202856006
2020,1,도산공원사거리_1,341229414
2020,2,도산공원사거리_1,485524397
2020,3,도산공원사거리_1,416830970
2020,4,도산공원사거리_1,412628814
2020,1,도산대로15길,469272057
2020,2,도산대로15길,505457229
2020,3,도산대로15길,496210470
2020,4,도산대로15길,441643196
2020,1,도산대로23길,95433852
2020,2,도산대로23길,85688205
2020,3,도산대로23길,60028049
2020,4,도산대로23길,128820758
2020,1,도산대로30길,263639780
2020,2,도산대로30길,288496510
2020,3,도산대로30길,259102045
2020,4,도산대로30길,206127402
2020,1,도산대로38길,127509524
2020,2,도산대로38길,154585753
2020,3,도산대로38길,81060626
2020,4,도산대로38길,61518276
2020,1,도산대로50길,5496408
2020,2,도산대로50길,7383121
2020,3,도산대로50길,9461616
2020,4,도산대로50길,3971838
2020,1,도산대로81길,78735933
2020,2,도산대로81길,87253373
2020,3,도산대로81길,10580216
2020,4,도산대로81길,6577509
2020,1,도산대로89길,22076367
2020,2,도산대로89길,32680358
2020,3,도산대로89길,30255712
2020,4,도산대로89길,18948221
2020,1,도신로15길,71868104
2020,2,도신로15길,83210144
2020,3,도신로15길,69213953
2020,4,도신로15길,49662016
2020,1,도신로62길,183981
2020,2,도신로62길,5466713
2020,3,도신로62길,11468176
2020,4,도신로62길,56162765
2020,1,도화길,289225013
2020,2,도화길,345981307
2020,3,도화길,366415761
2020,4,도화길,330786159
2020,1,독막로22길,5892604
2020,2,독막로22길,7252868
2020,3,독막로22길,5988881
2020,4,독막로22길,2730100
2020,1,독막로8길,1385875065
2020,2,독막로8길,1391251795
2020,3,독막로8길,1532055858
2020,4,독막로8길,1265373444
2020,1,독산로108길,29551891
2020,2,독산로108길,31570033
2020,3,독산로108길,56129560
2020,4,독산로108길,69902620
2020,1,독산로40길,30262008
2020,2,독산로40길,35850560
2020,3,독산로40길,27064670
2020,4,독산로40길,22313566
2020,1,독산로50길,15432570
2020,2,독산로50길,12223697
2020,3,독산로50길,13672129
2020,4,독산로50길,11817191
2020,1,독산로64길,47424148
2020,2,독산로64길,47556600
2020,3,독산로64길,30889734
2020,4,독산로64길,91617313
2020,1,독산로70길,95779915
2020,2,독산로70길,105134502
2020,3,독산로70길,99474790
2020,4,독산로70길,71266030
2020,1,독산로85길,12218093
2020,2,독산로85길,28317162
2020,3,독산로85길,29615357
2020,4,독산로85길,10060654
2020,1,돈화문로11가길,268324597
2020,2,돈화문로11가길,307042301
2020,3,돈화문로11가길,312658881
2020,4,돈화문로11가길,267496984
2020,1,돌곶이로22길,62255303
2020,2,돌곶이로22길,75638339
2020,3,돌곶이로22길,51876655
2020,4,돌곶이로22길,41966815
2020,1,돌곶이로27길,21773428
2020,2,돌곶이로27길,29349787
2020,3,돌곶이로27길,15117528
2020,4,돌곶이로27길,12454024
2020,1,동광로12길,8767681
2020,2,동광로12길,20367503
2020,3,동광로12길,14324305
2020,4,동광로12길,23082634
2020,1,동광로1길,82390514
2020,2,동광로1길,81456142
2020,3,동광로1길,67272030
2020,4,동광로1길,53677317
2020,1,동광로39길,125811185
2020,2,동광로39길,148716896
2020,3,동광로39길,173923033
2020,4,동광로39길,148522471
2020,1,동교로17길,221741602
2020,2,동교로17길,183827168
2020,3,동교로17길,170231023
2020,4,동교로17길,130816872
2020,1,동교로19길,43265970
2020,2,동교로19길,47060893
2020,3,동교로19길,48545543
2020,4,동교로19길,59127190
2020,1,동교로25길,1603643170
2020,2,동교로25길,1475135515
2020,3,동교로25길,1323379374
2020,4,동교로25길,1044931281
2020,1,동교로27길,930040878
2020,2,동교로27길,1053913680
2020,3,동교로27길,1290427793
2020,4,동교로27길,954026396
2020,1,동교로38길,1016565721
2020,2,동교로38길,987518827
2020,3,동교로38길,916577333
2020,4,동교로38길,779155489
2020,1,동남로20길,153427097
2020,2,동남로20길,168026129
2020,3,동남로20길,126155965
2020,4,동남로20길,87733390
2020,1,동남로65길,111720636
2020,2,동남로65길,121813083
2020,3,동남로65길,126812459
2020,4,동남로65길,87190229
2020,1,동남로82길,15000000
2020,2,동남로82길,15000000
2020,3,동남로82길,15000000
2020,4,동남로82길,15000000
2020,1,동남로85길,23166223
2020,2,동남로85길,20036342
2020,3,동남로85길,24203997
2020,4,동남로85길,29346127
2020,1,동대문시장_1,470357087
2020,2,동대문시장_1,460994877
2020,3,동대문시장_1,439734229
2020,4,동대문시장_1,362528432
2020,1,동대문시장_2,168382836
2020,2,동대문시장_2,186056938
2020,3,동대문시장_2,149713994
2020,4,동대문시장_2,136328624
2020,1,동대문역사문화공원역,233357143
2020,2,동대문역사문화공원역,257868879
2020,3,동대문역사문화공원역,205863273
2020,4,동대문역사문화공원역,153307825
2020,1,동대문종합시장,122801079
2020,2,동대문종합시장,117843647
2020,3,동대문종합시장,130561012
2020,4,동대문종합시장,89193017
2020,1,동대문패션타운 관광특구,2720678465
2020,2,동대문패션타운 관광특구,2782341719
2020,3,동대문패션타운 관광특구,2510290148
2020,4,동대문패션타운 관광특구,2062325190
2020,1,동묘시장,1734929
2020,2,동묘시장,9758981
2020,3,동묘시장,4393710
2020,4,동묘시장,15036127
2020,1,동묘앞역,32751348
2020,2,동묘앞역,231504841
2020,3,동묘앞역,244892488
2020,4,동묘앞역,204807920
2020,1,동부골목시장,341080209
2020,2,동부골목시장,388695761
2020,3,동부골목시장,310320073
2020,4,동부골목시장,249937191
2020,1,동산로10길,86832259
2020,2,동산로10길,109178206
2020,3,동산로10길,96174332
2020,4,동산로10길,105142334
2020,1,동산로19길,137961378
2020,2,동산로19길,169097222
2020,3,동산로19길,148711672
2020,4,동산로19길,107722067
2020,1,동소문로13길,78818424
2020,2,동소문로13길,87429093
2020,3,동소문로13길,87161488
2020,4,동소문로13길,79633507
2020,1,동소문로15길,673467043
2020,2,동소문로15길,1337387939
2020,3,동소문로15길,1252604197
2020,4,동소문로15길,1048106182
2020,1,동소문로26가길,19004455
2020,2,동소문로26가길,26815133
2020,3,동소문로26가길,20095251
2020,4,동소문로26가길,15971054
2020,1,동소문로6길,232700388
2020,2,동소문로6길,257335733
2020,3,동소문로6길,203219852
2020,4,동소문로6길,199187400
2020,1,동원시장,43127773
2020,2,동원시장,44229485
2020,3,동원시장,39917484
2020,4,동원시장,23970153
2020,1,동일로100길,1312224
2020,2,동일로100길,2774418
2020,3,동일로100길,1863894
2020,4,동일로100길,749842
2020,1,동일로101길,21907684
2020,2,동일로101길,21908178
2020,3,동일로101길,24257904
2020,4,동일로101길,25732302
2020,1,동일로112길,131647772
2020,2,동일로112길,144009520
2020,3,동일로112길,146656833
2020,4,동일로112길,102572249
2020,1,동일로123길,59538034
2020,2,동일로123길,80114278
2020,3,동일로123길,67525717
2020,4,동일로123길,45526174
2020,1,동일로130길,5954599
2020,2,동일로130길,6000000
2020,3,동일로130길,4914505
2020,4,동일로130길,4171580
2020,1,동일로139가길,174433813
2020,2,동일로139가길,181037299
2020,3,동일로139가길,163733147
2020,4,동일로139가길,104200078
2020,1,동일로140길,28209346
2020,2,동일로140길,27800455
2020,3,동일로140길,30472793
2020,4,동일로140길,118845898
2020,1,동일로149길,17158402
2020,2,동일로149길,17598710
2020,3,동일로149길,13983124
2020,4,동일로149길,7913875
2020,1,동일로157길,32548111
2020,2,동일로157길,21698740
2020,3,동일로157길,22319015
2020,4,동일로157길,23026346
2020,1,동일로163길,16581272
2020,2,동일로163길,21297630
2020,3,동일로163길,19370492
2020,4,동일로163길,14019868
2020,1,동일로173가길,29111546
2020,2,동일로173가길,39735010
2020,3,동일로173가길,38596868
2020,4,동일로173가길,25003170
2020,1,동일로18길,31782191
2020,2,동일로18길,31820818
2020,3,동일로18길,44035830
2020,4,동일로18길,48203241
2020,1,동일로192길,893374753
2020,2,동일로192길,1154881988
2020,3,동일로192길,1045945504
2020,4,동일로192길,765701292
2020,1,동일로242길,132533308
2020,2,동일로242길,162684404
2020,3,동일로242길,129947461
2020,4,동일로242길,89192755
2020,1,동일로24길,22931551
2020,2,동일로24길,35879666
2020,3,동일로24길,41594940
2020,4,동일로24길,27935735
2020,1,동작구 총신대입구역_1,943040182
2020,2,동작구 총신대입구역_1,906487458
2020,3,동작구 총신대입구역_1,814390093
2020,4,동작구 총신대입구역_1,649123948
2020,1,동작구 총신대입구역_2,177728971
2020,2,동작구 총신대입구역_2,174054115
2020,3,동작구 총신대입구역_2,145175114
2020,4,동작구 총신대입구역_2,90655841
2020,1,동작대로17길,297640695
2020,2,동작대로17길,327511188
2020,3,동작대로17길,267414987
2020,4,동작대로17길,208241692
2020,1,동작대로29길,56733798
2020,2,동작대로29길,80325169
2020,3,동작대로29길,85865898
2020,4,동작대로29길,75517149
2020,1,동작대로33길,63307740
2020,2,동작대로33길,73457957
2020,3,동작대로33길,65177237
2020,4,동작대로33길,45954606
2020,1,동작대로35길,33056728
2020,2,동작대로35길,39155290
2020,3,동작대로35길,37604148
2020,4,동작대로35길,36035373
2020,1,동작대로7길,95313135
2020,2,동작대로7길,128811049
2020,3,동작대로7길,141683730
2020,4,동작대로7길,141273760
2020,1,동진시장,142996545
2020,2,동진시장,155659664
2020,3,동진시장,147451038
2020,4,동진시장,151844980
2020,1,동평화시장,204771743
2020,2,동평화시장,341927840
2020,3,동평화시장,303085820
2020,4,동평화시장,242878989
2020,1,동호로10길,162234480
2020,2,동호로10길,168136726
2020,3,동호로10길,152665585
2020,4,동호로10길,187994485
2020,1,동호로15길,15847543
2020,2,동호로15길,19727635
2020,3,동호로15길,18455168
2020,4,동호로15길,19016464
2020,1,동호로8길,106367472
2020,2,동호로8길,108998889
2020,3,동호로8길,114851442
2020,4,동호로8길,91108563
2020,1,두텁바위로1길,31039724
2020,2,두텁바위로1길,24707557
2020,3,두텁바위로1길,18932967
2020,4,두텁바위로1길,55585146
2020,1,둔촌역전통시장,64655509
2020,2,둔촌역전통시장,50436276
2020,3,둔촌역전통시장,47865384
2020,4,둔촌역전통시장,32878491
2020,1,둘레9길,40789626
2020,2,둘레9길,35583305
2020,3,둘레9길,60135978
2020,4,둘레9길,76828718
2020,1,등나무근린공원 주변,211051520
2020,2,등나무근린공원 주변,266878762
2020,3,등나무근린공원 주변,239947135
2020,4,등나무근린공원 주변,170342626
2020,1,등용로14길,205099136
2020,2,등용로14길,256343911
2020,3,등용로14길,233920127
2020,4,등용로14길,187231711
2020,1,등촌로39길,126747683
2020,2,등촌로39길,144029398
2020,3,등촌로39길,125217816
2020,4,등촌로39길,105289518
2020,1,등촌로51길,44264438
2020,2,등촌로51길,56301898
2020,3,등촌로51길,54667756
2020,4,등촌로51길,47912346
2020,1,등촌로55길,92069251
2020,2,등촌로55길,114220993
2020,3,등촌로55길,95586825
2020,4,등촌로55길,62442168
2020,1,등촌역,126202553
2020,2,등촌역,181869393
2020,3,등촌역,178822130
2020,4,등촌역,152809858
2020,1,디지털로27길,15812183
2020,2,디지털로27길,24978014
2020,3,디지털로27길,23399404
2020,4,디지털로27길,14042406
2020,1,디지털로32가길,142360057
2020,2,디지털로32가길,169746592
2020,3,디지털로32가길,160949881
2020,4,디지털로32가길,134778182
2020,1,디지털로32길,1313621608
2020,2,디지털로32길,1503018289
2020,3,디지털로32길,1416695334
2020,4,디지털로32길,1069021124
2020,3,디지털로37길,8169567
2020,4,디지털로37길,52635875
2020,1,디지털로57길,18111461
2020,2,디지털로57길,23121115
2020,3,디지털로57길,17206660
2020,4,디지털로57길,13646825
2020,1,디지털미디어시티,4638162103
2020,2,디지털미디어시티,5001544555
2020,3,디지털미디어시티,4915924585
2020,4,디지털미디어시티,4518686998
2020,1,뚝섬로48길,166867895
2020,2,뚝섬로48길,216434100
2020,3,뚝섬로48길,186819082
2020,4,뚝섬로48길,126565066
2020,1,뚝섬로54길,44280219
2020,2,뚝섬로54길,35999337
2020,3,뚝섬로54길,63530906
2020,4,뚝섬로54길,20984826
2020,1,뚝섬로58길,87776886
2020,2,뚝섬로58길,110697248
2020,3,뚝섬로58길,104034806
2020,4,뚝섬로58길,80077289
2020,1,뚝섬로5길,398436072
2020,2,뚝섬로5길,437347418
2020,3,뚝섬로5길,647263882
2020,4,뚝섬로5길,472947901
2020,1,뚝섬로64길,91104140
2020,2,뚝섬로64길,113122187
2020,3,뚝섬로64길,82721145
2020,4,뚝섬로64길,95853529
2020,1,롯데백화점,971458508
2020,2,롯데백화점,891151988
2020,3,롯데백화점,831920533
2020,4,롯데백화점,717514045
2020,1,마방로2길,886219355
2020,2,마방로2길,1015786646
2020,3,마방로2길,880582710
2020,4,마방로2길,803941451
2020,1,마장로39길,18000000
2020,2,마장로39길,18000000
2020,3,마장로39길,18000000
2020,4,마장로39길,18000000
2020,1,마조로1길,176572355
2020,2,마조로1길,173374739
2020,3,마조로1길,172423731
2020,4,마조로1길,181530654
2020,1,마천로51길,40726355
2020,2,마천로51길,50089997
2020,3,마천로51길,41218478
2020,4,마천로51길,29632015
2020,1,마포농수산물시장,130771028
2020,2,마포농수산물시장,414247408
2020,3,마포농수산물시장,395317717
2020,4,마포농수산물시장,355649371
2020,1,마포대로12길,311236013
2020,2,마포대로12길,387826674
2020,3,마포대로12길,343142675
2020,4,마포대로12길,309188526
2020,1,마포대로20길,244752689
2020,2,마포대로20길,251374426
2020,3,마포대로20길,262571397
2020,4,마포대로20길,195755145
2020,1,마포대로4길,131772278
2020,2,마포대로4길,144093378
2020,3,마포대로4길,138346278
2020,4,마포대로4길,103513327
2020,1,만리재옛길,84030491
2020,2,만리재옛길,99199475
2020,3,만리재옛길,96320361
2020,4,만리재옛길,85222572
2020,1,만양로14길,124828024
2020,2,만양로14길,128316870
2020,3,만양로14길,123814238
2020,4,만양로14길,102480150
2020,1,만양로8길,49071614
2020,2,만양로8길,54810480
2020,3,만양로8길,57954180
2020,4,만양로8길,46450083
2020,1,망우로18가길,46189009
2020,2,망우로18가길,67922506
2020,3,망우로18가길,64768719
2020,4,망우로18가길,60410185
2020,1,망우로18길,296189679
2020,2,망우로18길,347026567
2020,3,망우로18길,343141709
2020,4,망우로18길,600632173
2020,1,망우로21길,87012605
2020,2,망우로21길,147069568
2020,3,망우로21길,130054682
2020,4,망우로21길,102419458
2020,1,망우로68길,13293284
2020,2,망우로68길,22940611
2020,3,망우로68길,22780638
2020,4,망우로68길,38845120
2020,1,망원로11길,242637015
2020,2,망원로11길,261633494
2020,3,망원로11길,302905944
2020,4,망원로11길,203750378
2020,1,망원로2길,70689884
2020,2,망원로2길,93297887
2020,3,망원로2길,107913329
2020,4,망원로2길,91025259
2020,1,망원시장,99526003
2020,2,망원시장,107847045
2020,3,망원시장,169316960
2020,4,망원시장,124700506
2020,1,망원월드컵시장,47399431
2020,2,망원월드컵시장,66714000
2020,3,망원월드컵시장,56412941
2020,4,망원월드컵시장,53006776
2020,1,매봉길,30510993
2020,2,매봉길,39581844
2020,3,매봉길,36796193
2020,4,매봉길,30420985
2020,1,매봉산로2길,1614623957
2020,2,매봉산로2길,2018524039
2020,3,매봉산로2길,1944296147
2020,4,매봉산로2길,1446564719
2020,1,매봉역,575535024
2020,2,매봉역,630726551
2020,3,매봉역,606287990
2020,4,매봉역,494573970
2020,1,면목골목시장,7876909
2020,2,면목골목시장,11314802
2020,3,면목골목시장,9573993
2020,4,면목골목시장,2957826
2020,1,면목로17길,34874821
2020,2,면목로17길,42215072
2020,3,면목로17길,25012184
2020,4,면목로17길,12805011
2020,1,면목로33길,34952358
2020,2,면목로33길,28670237
2020,3,면목로33길,89005728
2020,4,면목로33길,110131850
2020,1,면목로45길,302758873
2020,2,면목로45길,364669474
2020,3,면목로45길,306519222
2020,4,면목로45길,230873141
2020,1,면목로48길,24945742
2020,2,면목로48길,33028652
2020,3,면목로48길,28198194
2020,4,면목로48길,20460762
2020,1,면목로49길,69679010
2020,2,면목로49길,73899029
2020,3,면목로49길,61700166
2020,4,면목로49길,52734821
2020,1,면목로56길,64937952
2020,2,면목로56길,71655251
2020,3,면목로56길,66841280
2020,4,면목로56길,52522672
2020,1,명동 남대문 북창동 다동 무교동 관광특구,16555585562
2020,2,명동 남대문 북창동 다동 무교동 관광특구,15330338432
2020,3,명동 남대문 북창동 다동 무교동 관광특구,14491863887
2020,4,명동 남대문 북창동 다동 무교동 관광특구,13349814617
2020,1,명동거리,4575385813
2020,2,명동거리,3955315357
2020,3,명동거리,4006014378
2020,4,명동거리,4287328411
2020,1,명동길,688657694
2020,2,명동길,706098453
2020,3,명동길,524267976
2020,4,명동길,358520564
2020,1,명륜길,16405622
2020,2,명륜길,12638368
2020,3,명륜길,13927370
2020,4,명륜길,13562542
2020,1,명일골목시장,1912697
2020,2,명일골목시장,502230
2020,1,명일로13길,157884986
2020,2,명일로13길,163238577
2020,3,명일로13길,155464534
2020,4,명일로13길,104981617
2020,1,명지대길,76054110
2020,2,명지대길,131562280
2020,3,명지대길,97962487
2020,4,명지대길,75193603
2020,1,모래내로15길,48875436
2020,2,모래내로15길,64260394
2020,3,모래내로15길,45026453
2020,4,모래내로15길,40672356
2020,1,모래내로7길,21030521
2020,2,모래내로7길,18581011
2020,3,모래내로7길,16195453
2020,4,모래내로7길,8383219
2020,1,목2동시장,53088158
2020,2,목2동시장,74246124
2020,3,목2동시장,71239465
2020,4,목2동시장,38054578
2020,1,목동남로4길,40005944
2020,2,목동남로4길,38312224
2020,3,목동남로4길,38613297
2020,4,목동남로4길,29988000
2020,1,목동동로12길,226934327
2020,2,목동동로12길,184756650
2020,3,목동동로12길,212584388
2020,4,목동동로12길,229754015
2020,1,목동동로8길,90577815
2020,2,목동동로8길,124378829
2020,3,목동동로8길,105284911
2020,4,목동동로8길,72269104
2020,1,목동로19길,48227654
2020,2,목동로19길,67655198
2020,3,목동로19길,58430535
2020,4,목동로19길,37700184
2020,1,목동로9길,464090973
2020,2,목동로9길,505724427
2020,3,목동로9길,511346947
2020,4,목동로9길,380868665
2020,1,목동사거리,67325097
2020,2,목동사거리,75492741
2020,3,목동사거리,72115965
2020,4,목동사거리,37841415
2020,1,목동중앙남로3가길,36088555
2020,2,목동중앙남로3가길,36276486
2020,3,목동중앙남로3가길,36806638
2020,4,목동중앙남로3가길,34141960
2020,1,목동중앙로13나길,2590813
2020,2,목동중앙로13나길,3646569
2020,3,목동중앙로13나길,2105036
2020,4,목동중앙로13나길,686566
2020,1,목동중앙로3길,11349872
2020,2,목동중앙로3길,22266810
2020,3,목동중앙로3길,23444022
2020,4,목동중앙로3길,12598219
2020,1,목동중앙본로7길,51792507
2020,2,목동중앙본로7길,74133062
2020,3,목동중앙본로7길,68158032
2020,4,목동중앙본로7길,46839918
2020,1,목동중앙북로8길,6728658
2020,2,목동중앙북로8길,7891461
2020,3,목동중앙북로8길,9558368
2020,4,목동중앙북로8길,7816723
2020,1,목동중앙서로7길,12301022
2020,2,목동중앙서로7길,14529138
2020,3,목동중앙서로7길,7764965
2020,4,목동중앙서로7길,9150535
2020,1,목동중앙서로8가길,15451985
2020,2,목동중앙서로8가길,14865237
2020,3,목동중앙서로8가길,14729661
2020,4,목동중앙서로8가길,9912289
2020,1,무수막길,210815782
2020,2,무수막길,281471003
2020,3,무수막길,247818173
2020,4,무수막길,194150939
2020,1,무학로16길,99235640
2020,2,무학로16길,107900064
2020,3,무학로16길,92290709
2020,4,무학로16길,53064577
2020,1,무학로6길,96050642
2020,2,무학로6길,100258002
2020,3,무학로6길,80238798
2020,4,무학로6길,70457691
2020,1,무학봉28길,19087324
2020,2,무학봉28길,22348920
2020,3,무학봉28길,24069609
2020,4,무학봉28길,12955242
2020,1,무학봉길,27968657
2020,2,무학봉길,34522892
2020,3,무학봉길,33160326
2020,4,무학봉길,19904397
2020,1,묵1동도깨비시장,211037461
2020,2,묵1동도깨비시장,254264975
2020,3,묵1동도깨비시장,206720397
2020,4,묵1동도깨비시장,160553320
2020,1,문래동 주민센터,907096374
2020,2,문래동 주민센터,972886285
2020,3,문래동 주민센터,900176226
2020,4,문래동 주민센터,794103051
2020,1,미성동도깨비시장,18329541
2020,2,미성동도깨비시장,32911913
2020,3,미성동도깨비시장,28177383
2020,4,미성동도깨비시장,14806765
2020,1,미아사거리_1,62489384
2020,2,미아사거리_1,75121376
2020,3,미아사거리_1,68799014
2020,4,미아사거리_1,63605594
2020,1,미아사거리_2,19187472
2020,2,미아사거리_2,22821730
2020,3,미아사거리_2,21798035
2020,4,미아사거리_2,13219749
2020,1,바우뫼로39길,353690336
2020,2,바우뫼로39길,377007882
2020,3,바우뫼로39길,376273758
2020,4,바우뫼로39길,325398202
2020,1,반포대로9길,143200153
2020,2,반포대로9길,170531501
2020,3,반포대로9길,259279813
2020,4,반포대로9길,217903286
2020,1,방배동카페골목,296955839
2020,2,방배동카페골목,310719578
2020,3,방배동카페골목,306541372
2020,4,방배동카페골목,130240510
2020,1,방배로18길,51766825
2020,2,방배로18길,69870225
2020,3,방배로18길,65291174
2020,4,방배로18길,55550566
2020,1,방배로35길,37127218
2020,2,방배로35길,23734362
2020,3,방배로35길,20690804
2020,4,방배로35길,18410601
2020,1,방배로42길,218918163
2020,2,방배로42길,559160429
2020,3,방배로42길,911798858
2020,4,방배로42길,624281300
2020,1,방배중앙로21길,91242541
2020,2,방배중앙로21길,113088776
2020,3,방배중앙로21길,123012747
2020,4,방배중앙로21길,106303525
2020,1,방배천로4안길,229398059
2020,2,방배천로4안길,407444103
2020,3,방배천로4안길,532261880
2020,4,방배천로4안길,434759402
2020,1,방산종합시장,108597343
2020,2,방산종합시장,145361153
2020,3,방산종합시장,137763168
2020,4,방산종합시장,92734716
2020,2,방신전통시장,156161
2020,3,방신전통시장,37359
2020,1,방이동 먹자골목,1996652645
2020,2,방이동 먹자골목,1998867316
2020,3,방이동 먹자골목,1832974184
2020,4,방이동 먹자골목,1522401403
2020,1,방이시장,263060836
2020,2,방이시장,306293130
2020,3,방이시장,270802758
2020,4,방이시장,202428464
2020,1,방천골목시장,36562808
2020,2,방천골목시장,38858635
2020,3,방천골목시장,38127535
2020,4,방천골목시장,26955014
2020,1,방학동도깨비시장,66338700
2020,2,방학동도깨비시장,84030212
2020,3,방학동도깨비시장,36732538
